Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;4_Merkmal_Code;4_Merkmal_Label;4_Auspraegung_Code;4_Auspraegung_Label;BAU016__Gebaeude/Baumassnahmen__Anzahl;BAU015__Gebaeude__Anzahl;FLC003__Rauminhalt__1000_cbm;BAU003__Baumassnahmen__Anzahl;FLC002__Nutzflaeche__1000_qm;WOHN01__Wohnungen__Anzahl;FLC014__Wohnflaeche_der_Wohnungen__1000_qm;WOE009__Sonstige_Wohneinheiten__Anzahl;FLC015__Wohnflaeche_der_sonstigen_Wohneinheiten__1000_qm;WOHN08__Wohnraeume__Anzahl;VKB001__Veranschlagte_Kosten_des_Bauwerks__Tsd._EUR
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT5;Errichtung neuer Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBOEFBH3;Nichtˆffentliche Bauherren von Nichtwohngeb‰uden;-;27277;169591;-;24467;2859;258;107;3;10085;14875544
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT5;Errichtung neuer Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBAINFRAS;Ausgew‰hlte Infrastrukturgeb‰ude(Nichtwohngeb‰ude);-;4583;28460;-;4819;1003;63;408;9;3030;7022615
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNUNWOHNGEB;Wohn- und Nichtwohngeb‰ude;-;-;-;65638;2971;19873;2949;202;13;101001;12227851
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBAEUDE;Wohngeb‰ude;-;-;-;46333;-858;19830;2949;527;17;102898;4817481
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBW01;Wohngeb‰ude mit 1 Wohnung;-;-;-;x;x;x;x;x;x;x;x
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBW02;Wohngeb‰ude mit 2 Wohnungen;-;-;-;x;x;x;x;x;x;x;x
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEWB01O02;Wohngeb‰ude mit 1 oder 2 Wohnungen;-;-;-;x;x;x;x;x;x;x;x
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBW03UM;Wohngeb‰ude mit 3 oder mehr Wohnungen;-;-;-;x;x;x;x;x;x;x;x
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNHEIM;Wohnheime;-;-;-;106;-15;206;7;747;20;968;79630
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBMETW;Wohngeb‰ude mit Eigentumswohnungen;-;-;-;2850;-285;4491;521;-65;-1;17189;714930
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBOEFBH1;÷ffentliche Bauherren von Wohngeb‰uden;-;-;-;189;-5;229;15;-16;0;578;71823
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBUNTABH1;Unternehmen als Bauherren von Wohngeb‰uden;-;-;-;4920;-381;5089;600;376;12;17197;1226254
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBUNTABH2;Wohnungsunternehmen als Bauherren von Wohngeb‰uden;-;-;-;3352;-264;3014;407;64;4;10139;935684
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBIMMOFON1;Immobilienfonds als Bauherren von Wohngeb‰uden;-;-;-;103;-15;217;19;65;2;487;27247
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBSONUNTBH;Sonst. Unternehmen als Bauherren von Wohngeb‰uden;-;-;-;1465;-102;1858;174;247;6;6571;263323
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBLFF;Untern.d.Land-,Forstw.,Fischerei a.Bauh.v.Wohngeb.;-;-;-;-;-;-;-;-;-;-;-
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBPRODG;Untern. d. Prod. Gew. als Bauherren v.Wohngeb‰uden;-;-;-;-;-;-;-;-;-;-;-
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBHANDEL;Untern. d. Handels u.ƒ. a.Bauherren v.Wohngeb‰uden;-;-;-;-;-;-;-;-;-;-;-
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBPHHABH1;Private Haushalte als Bauherren von Wohngeb‰uden;-;-;-;40909;-459;14159;2312;-75;-2;84019;3396898
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBORGOEBH1;Organis.ohne Erwerbszweck als Bauherren v.Wohngeb.;-;-;-;315;-13;353;21;242;7;1104;122506
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;NICHTWOHNGEB;Nichtwohngeb‰ude;-;-;-;19305;3828;43;0;-325;-4;-1897;7410370
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBANSTALT01;Anstaltsgeb‰ude;-;-;-;662;170;42;3;-16;0;68;781798
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBBUERO01;B¸ro- und Verwaltungsgeb‰ude;-;-;-;2259;272;-10;-6;-237;-3;-743;1057239
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBBETRLW01;Landwirtschaftliche Betriebsgeb‰ude;-;-;-;2189;493;221;26;12;0;990;225447
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBBETRNLW01;Nichtlandwirtschaftliche Betriebsgeb‰ude;-;-;-;9141;2158;329;35;-5;0;714;2554030
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBFABRIK01;Fabrik- und Werkstattgeb‰ude;-;-;-;2484;864;150;21;-;-;682;744759
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;HULGEBAEUDE;Handels- und Lagergeb‰ude;-;-;-;4224;1054;403;37;7;0;1124;1173302
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBHANDEL01;Handelsgeb‰ude;-;-;-;-;-;-;-;-;-;-;-
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBLAGER01;Warenlagergeb‰ude;-;-;-;-;-;-;-;-;-;-;-
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;HOTELSGAST;Hotels und Gastst‰tten;-;-;-;1324;150;-244;-22;-12;0;-1044;464630
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBNWOHNSONST01;Sonstige Nichtwohngeb‰ude;-;-;-;5054;734;-539;-58;-79;-1;-2926;2791856
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBOEFBH2;÷ffentliche Bauherren von Nichtwohngeb‰uden;-;-;-;3313;544;-327;-33;-206;-3;-1909;2708025
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBUNTABH3;Unternehmen als Bauherren von Nichtwohngeb‰uden;-;-;-;10600;2795;-79;-2;-129;-3;-839;3411093
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBUNTABH4;Unternehm.d.Land-u.Forstw.,Fischerei a.Bauherr.NWG;-;-;-;2017;506;87;9;12;0;358;215289
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBUNTABH5;Unternehm.d.Prod.Gew.als Bauherren v.Nichtwohngeb.;-;-;-;2561;1022;32;3;-;-;81;831811
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBUNTABH6;Unternehm.v.Handel, Kreditinst.u.a. als Bauh.v.NWG;-;-;-;6022;1266;-198;-14;-141;-4;-1278;2363993
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBIMMOFON2;Immobilienfonds als Bauherren v.Nichtwohngeb‰uden;-;-;-;187;14;-6;0;-1;0;-10;161165
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBUNTABH7;Wohnungsunternehmen als Bauherren v. Nichtwohngeb.;-;-;-;-;-;-;-;-;-;-;-
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBPHHABH2;Priv.Haushalte als Bauherren von Nichtwohngeb‰uden;-;-;-;3383;225;444;45;27;1;1392;443918
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBORGOEBH2;Org.oh.Erwerbszw.als Bauherren v.Nichtwohngeb‰uden;-;-;-;2009;265;5;-10;-17;1;-541;847334
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBOEFBH4;÷ffentl.Bauherr.u.Org.o.Erwerbszw. a.Bauherr.v.NWG;-;-;-;5322;809;-322;-43;-223;-1;-2450;3555359
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBOEFBH3;Nichtˆffentliche Bauherren von Nichtwohngeb‰uden;-;-;-;13983;3019;365;43;-102;-2;553;3855011
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBAINFRAS;Ausgew‰hlte Infrastrukturgeb‰ude(Nichtwohngeb‰ude);-;-;-;5927;931;-487;-55;-91;-1;-2818;3688719
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNUNWOHNGEB;Wohn- und Nichtwohngeb‰ude;213305;-;-;-;39314;228311;26645;3550;116;1070307;68395754
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBAEUDE;Wohngeb‰ude;161569;-;-;-;4687;223423;26240;3063;102;1055961;37350759
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;GEBW01;Wohngeb‰ude mit 1 Wohnung;x;x;x;x;x;x;x;x;x;x;x
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;GEBW02;Wohngeb‰ude mit 2 Wohnungen;x;x;x;x;x;x;x;x;x;x;x
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;GEWB01O02;Wohngeb‰ude mit 1 oder 2 Wohnungen;x;x;x;x;x;x;x;x;x;x;x
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;GEBW03UM;Wohngeb‰ude mit 3 oder mehr Wohnungen;x;x;x;x;x;x;x;x;x;x;x
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNHEIM;Wohnheime;249;-;-;-;36;3738;105;3614;117;8943;413699
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBMETW;Wohngeb‰ude mit Eigentumswohnungen;9205;-;-;-;671;54903;4981;-246;-5;195997;6806510
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBOEFBH1;÷ffentliche Bauherren von Wohngeb‰uden;515;-;-;-;20;2057;140;218;8;6339;270632
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBUNTABH1;Unternehmen als Bauherren von Wohngeb‰uden;28418;-;-;-;1100;89533;8259;1714;50;334136;11555414
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBUNTABH2;Wohnungsunternehmen als Bauherren von Wohngeb‰uden;22618;-;-;-;980;75618;6960;934;25;282062;9791763
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBIMMOFON1;Immobilienfonds als Bauherren von Wohngeb‰uden;297;-;-;-;-2;1367;115;9;0;4009;145018
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBSONUNTBH;Sonst. Unternehmen als Bauherren von Wohngeb‰uden;5503;-;-;-;122;12548;1184;771;25;48065;1618633
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBLFF;Untern.d.Land-,Forstw.,Fischerei a.Bauh.v.Wohngeb.;-;-;-;-;-;-;-;-;-;-;-
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBPRODG;Untern. d. Prod. Gew. als Bauherren v.Wohngeb‰uden;-;-;-;-;-;-;-;-;-;-;-
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBHANDEL;Untern. d. Handels u.ƒ. a.Bauherren v.Wohngeb‰uden;-;-;-;-;-;-;-;-;-;-;-
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBPHHABH1;Private Haushalte als Bauherren von Wohngeb‰uden;132088;-;-;-;3533;129274;17665;283;13;707247;25134112
